arm	seg	side	turn_id	addr	date	tier	reason	rank	in_deg	out_deg	seated	type	title
C	E60	old	12657	S21460/T99	2026-08-21	6	other	643	2	2	0	discuss,measure	Cross-phase needs three relations, and unlocking grounded-on's source lock kills A2 and A3 together
C	E60	old	12656	S21460/T98	2026-08-21	6	other	644	2	2	0	measure,discuss	Simulated the four-word diagonal: 21 flows do emerge, but not from the words
C	E60	old	12653	S21460/T97	2026-08-21	6	other	645	2	2	0	discuss	Four same-phase relations, chosen by what the reader must still read
C	E60	old	12521	S15069/T1096	2026-08-20	6	other	646	2	2	0	measure	Post-launch edge maintenance measured: 18 scored edges DB-wide, every one written today and tightly local
C	E60	old	10836	S15069/T427	2026-08-09	6	other	647	2	2	0	ops	Released 0.9.2: full P2 payload, dark-launched behind double inertia
C	E60	old	10319	S15069/T323	2026-08-05	6	other	648	2	2	0	research	Literature review confirms hook-write, flags injection-overview risk
C	E60	old	9212	S15069/T124	2026-07-28	6	other	649	2	2	0	review,delegate	Verified ticket 02 (evidence gate) clean, dispatched ticket 03
C	E60	old	9211	S15069/T123	2026-07-28	6	other	650	2	2	0	review,delegate,research	Verified ticket 01 clean, dispatched ticket 02; found codex-rescue avoids polling
C	E60	old	9208	S15069/T121	2026-07-28	6	other	651	2	2	0	ops	Proposed 4-ticket split of insight-pipeline Rev 2 spec, pending merge/scope confirmation
C	E60	old	8254	S15069/T45	2026-07-20	6	other	652	2	2	0	ops	Ticket 07 backgrounded, watchdog armed per new reliable pattern
C	E60	old	8221	S15069/T22	2026-07-20	6	other	653	2	2	0	fix	Fixed turn-detail.sh bugs found by Codex review (ARG_MAX crash, edge cases)
C	E60	old	13459	S21460/T209	2026-08-26	6	other	654	2	1	0	review	Cross-ticket review of the 34-commit v12 lane batch finds six release blockers
C	E60	old	13258	S15069/T1545	2026-08-24	6	other	655	2	1	0	review,fix,ops	Ticket 01 accepted after four mutations and one silent-drop repair
C	E60	old	13082	S15069/T1456	2026-08-23	6	other	656	2	1	0	discuss	The tag-mandate batch drafted as six tracer tickets with a three-line frontier
C	E60	old	13047	S15069/T1444	2026-08-23	6	other	657	2	1	0	delegate,ops	Production snapshot exported and the peer re-review dispatched on the landed annotation
C	E60	old	13020	S15069/T1436	2026-08-23	6	other	658	2	1	0	delegate,ops	Thinking-config implementation dispatched; r2 found alive but streaming a cap-threatening mega-response
C	E60	old	12998	S15069/T1427	2026-08-23	6	other	659	2	1	0	discuss	Why the glue pattern emerges: unconstrained sampling, competing formats, boundary pressure, exemplar lock-in
C	E60	old	12922	S15069/T1394	2026-08-23	6	other	660	2	1	0	review,measure	Job 76 reviewed: clean but shallow — the type-migration premise of the campaign did not execute
C	E60	old	12880	S15069/T1365	2026-08-23	6	other	661	2	1	0	review,ops,delegate	Ticket 02 accepted by mutation and committed; tickets 03 and 04 dispatched in parallel
C	E60	old	12860	S15069/T1350	2026-08-23	6	other	662	2	1	0	discuss,measure	Milestone election reopened: a lane-first structural draft measured against the live selection
C	E60	old	12851	S15069/T1341	2026-08-23	6	other	663	2	1	0	discuss	Four design probes answered: cycle handling, whether indexes earns its place, cross-phase termini, minimality's value
C	E60	old	12774	S15069/T1280	2026-08-22	6	other	664	2	1	0	discuss	Argued override should join the victim's lane as the replacement semantics imply
C	E60	old	12583	S15069/T1141	2026-08-20	6	other	665	2	1	0	review,ops	Watermark remodeled as per-session finished prefixes; the alternatives fell on function, not taste
C	E60	old	12578	S15069/T1139	2026-08-20	6	other	666	2	1	0	ops,delegate	Repair pack cut: six tickets from the final review, five dispatched in parallel
C	E60	old	12566	S15069/T1134	2026-08-20	6	other	667	2	1	0	review,ops,delegate	Ticket 06 landed with ADR-0009; the batch closed at eight commits and the full review dispatched
C	E60	old	12560	S15069/T1128	2026-08-20	6	other	668	2	1	0	review,ops,delegate	Multi-relation storage landed: (pair, relation) identity, hard retraction, bare-row dedupe pinned by six tests
C	E60	old	12556	S15069/T1126	2026-08-20	6	other	669	2	1	0	delegate	Frontier dispatched: multi-relation schema to opus, rubric v5 to sonnet, in parallel
C	E60	old	12528	S15069/T1102	2026-08-20	6	other	670	2	1	0	delegate,research,discuss	Tickets 06 and 07 dispatched in parallel; C7 bans standalone edges so the graph stays anchored in authored prose
C	E60	old	12518	S15069/T1093	2026-08-20	6	other	671	2	1	0	research,measure	The edge-system trial validated the ranking; production never produced the input it assumed
C	E60	old	12515	S15069/T1090	2026-08-20	6	other	672	2	1	0	measure,research	A release is not excluded from milestones, but the scored keys are inert for nearly everyone
C	E60	old	12419	S15069/T1008	2026-08-19	6	other	673	2	1	0	research,discuss	Three settlement generations share one ledger, so existing coverage stays valid under 0.12
C	E60	old	12408	S15069/T999	2026-08-19	6	other	674	2	1	0	delegate	Second commit review dispatched over the seven post-twelve commits
C	E60	old	12397	S15069/T991	2026-08-19	6	other	675	2	1	0	fix,ops	The repeatedly-lost hook-collapse fact enters the always-loaded index
C	E60	old	12382	S15069/T983	2026-08-19	6	other	676	2	1	0	review	Peer's five commit findings verified: two contract breaches, two coverage gaps, one spec debt of mine
C	E60	old	12353	S15069/T966	2026-08-19	6	other	677	2	1	0	delegate,ops	Ten tickets published and wave one dispatched on two disjoint territories
C	E60	old	12263	S15069/T902	2026-08-18	6	other	678	2	1	0	review	review+semantic-container: four more repair tickets fall to the edge spec, eight stay live
C	E60	old	11006	S15069/T462	2026-08-10	6	other	679	2	1	0	delegate	Dispatched Codex review of 裁决25 commits (2aed364, cf9183f)
C	E60	old	10993	S15069/T456	2026-08-10	6	other	680	2	1	0	research,measure	Segments confirmed dark as designed; found real settlement-job defects
C	E60	old	10119	S15069/T198	2026-08-04	6	other	681	2	1	0	implement	session-project-drift implemented, verified (1432/0); codex review dispatched
C	E60	old	9982	S15069/T140	2026-08-03	6	other	682	2	1	0	measure	Found compact-boundary marking silently drops 6/9 events; flagged G3 grade inflation
C	E60	old	9290	S15069/T136	2026-07-29	6	other	683	2	1	0	review,fix	Verified orphan-skip fix, restored regression codex had dropped, full suite green
C	E60	old	8490	S15069/T92	2026-07-22	6	other	684	2	1	0	review	Codex delivered all 5 liveness tickets; independently verified full pass
C	E60	old	8461	S15069/T82	2026-07-22	6	other	685	2	1	0	review	Codex delivered tickets 01-06; independently verified all pass
C	E60	old	13219	S15069/T1517	2026-08-24	6	other	686	2	0	0	measure	The post-reload probe finds 0.19.0 only half-live — MCP swapped, hooks and worker still 0.18.0
C	E60	old	13144	S21460/T173	2026-08-24	6	other	687	2	0	0	delegate	Jobs 84 and 85 enter a three-way read-only quality review
C	E60	old	12821	S15069/T1320	2026-08-22	6	other	688	2	0	0	measure	The lane model simulated on T900-1001: fixture built, declaration semantics verified, two report definitions challenged
C	E60	old	12742	S15069/T1252	2026-08-22	6	other	689	2	0	0	measure,research	Measured: the rubric routes writers to grounds/consume but never to indexes
C	E60	old	12608	S21460/T91	2026-08-21	6	other	690	2	0	0	ops,review	Edge rebuild pass 2 over S15069/T900–T1001, with both of pass 1's blockers gone
C	E60	old	12567	S21460/T85	2026-08-20	6	other	691	2	0	0	delegate	Peer assigns the whole-batch final review of the eight edge-mechanism-revision commits
C	E60	old	12470	S15069/T1046	2026-08-19	6	other	692	2	0	0	review,fix,delegate,ops	Ticket 03 landed with a probe-scope invariant the count tests were blind to, and tickets 04/02 went out in parallel
C	E60	old	12453	S15069/T1036	2026-08-19	6	other	693	2	0	0	delegate,research,ops	Ticket 01 went to Opus, the peer took the 200-turn audit, and scoping found the grading debt runs deeper
C	E60	old	12275	S15069/T914	2026-08-18	6	other	694	2	0	0	review,discuss	review+recall-view: pre-compact window reviewed, a skipped ruling surfaced
C	E60	old	11799	S15069/T677	2026-08-15	6	other	695	2	0	0		design+settlement-agentic: thirteen tickets, frontier of three
C	E60	old	11683	S15069/T607	2026-08-14	6	other	696	2	0	0		ops+delegation: tickets 01 and 03 dispatched concurrently as Sonnet workers
C	E60	old	11143	S15069/T491	2026-08-11	6	other	697	2	0	0		write+render-spec: one legend per response replaces three per-line boilerplates
C	E60	old	10800	S15069/T408	2026-08-09	6	other	698	2	0	0	research,implement	Ruled out mnemo as prompt-cache-break cause; ticket 07 done w/ metric guard
C	E60	old	8418	S15069/T68	2026-07-22	6	other	699	2	0	0	measure	Recent turn grades reveal persistent high-score drift
C	E60	old	12599	S15069/T1150	2026-08-20	6	other	700	1	17	0	ops	0.13.0 released on command: the edge-mechanism revision and its repair pack shipped, stale-bundle guard green at last
C	E60	old	12642	S15069/T1187	2026-08-21	6	other	701	1	3	0	review,fix,ops,delegate	Self-reference verified the hard way: the declared mutation survived, the missing unit pin added
C	E60	old	12641	S15069/T1186	2026-08-21	6	other	702	1	3	0	implement,ops	Rubric v6 spliced and committed after the truncation guard caught the first attempt
C	E60	old	13232	S15069/T1526	2026-08-24	6	other	703	1	2	0	fix,implement	Both console defects fixed and demoed against live E60 data at ef1cef9
C	E60	old	12876	S15069/T1361	2026-08-23	6	other	704	1	2	0	discuss	The election spec cut into five tickets for approval
C	E60	old	12684	S15069/T1205	2026-08-21	6	other	705	1	2	0	ops,delegate	Six flow-relations tickets published; 04 assigned to Opus by ruling, 01 dispatching
C	E60	old	12643	S15069/T1188	2026-08-21	6	other	706	1	2	0	review,ops	Teaching sweep verified and committed; the batch closes with segment maintenance caught up
C	E60	old	12629	S15069/T1176	2026-08-21	6	other	707	1	2	0	review,ops,delegate	Validator nine-cells verified and committed; the phase table found in turn-phase.ts, not citations.ts
C	E60	old	12628	S15069/T1175	2026-08-21	6	other	708	1	2	0	review,discuss	Peer review found the real blocker: phase-set turns make the two reading rules non-exclusive
C	E60	old	12525	S15069/T1100	2026-08-20	6	other	709	1	2	0	discuss	Proposed a factorial experiment — input graph × selector — to split edge poverty from selector defects over T900–T1000
C	E60	old	12494	S15069/T1069	2026-08-20	6	other	710	1	2	0	ops	Timeline row-form ticket opened as view-render-repair 05 and committed
C	E60	old	11124	S15069/T478	2026-08-10	6	other	711	1	2	0	refactor,implement	All 3 cutover tickets landed (586bc4e); worker no longer hosts any model
C	E60	old	11099	S15069/T473	2026-08-10	6	other	712	1	2	0	delegate	Dispatched Codex cross-review of ticket 09 write-path landing
C	E60	old	11004	S15069/T461	2026-08-10	6	other	713	1	2	0	review,implement	Audit clean except shift-shape; landed detector (cf9183f)
C	E60	old	10861	S15069/T439	2026-08-09	6	other	714	1	2	0	implement,measure	Ticket 11 merged to main (c6df834, 1790 green); note() latency root-caused
C	E60	old	10833	S15069/T424	2026-08-09	6	other	715	1	2	0	fix	Drain-starvation fix merged; P2 fully complete in main (253fac9)
C	E60	old	10823	S15069/T418	2026-08-09	6	other	716	1	2	0	research	Full injection-surface audit reconfirms mnemo can't drive the fixed-offset break
C	E60	old	9985	S15069/T143	2026-08-03	6	other	717	1	2	0	research,delegate	Root-caused compact-capture failure as a hook/transcript-flush race; dispatched opus study
C	E60	old	13513	S15069/T1721	2026-08-26	6	other	718	1	1	0	fix,review	The frozen-text repair ships, and the guard that froze it gets the check it lacked
C	E60	old	13510	S15069/T1718	2026-08-26	6	other	719	1	1	0	review	Peer finds a live prompt bug while reviewing the ergonomics spec
C	E60	old	13509	S21460/T217	2026-08-26	6	other	720	1	1	0	review	Settlement ergonomics audit exposes five blockers
C	E60	old	13502	S21460/T214	2026-08-26	6	other	721	1	1	0	review	Container-unification audit finds three blockers
C	E60	old	13483	S15069/T1700	2026-08-26	6	other	722	1	1	0	discuss	User pushed clean deletion via merge and a unified task/lane naming scheme with a recall-style selector
C	E60	old	13467	S15069/T1684	2026-08-26	6	other	723	1	1	0	review,implement,ops	Closed the v12 ruling batch with ticket 22, after two self-inflicted bad mutations
C	E60	old	13455	S15069/T1678	2026-08-25	6	other	724	1	1	0	delegate,review,implement,ops	Drove the whole v12 batch to completion unattended, then had GPT cross-review it
C	E60	old	13418	S15069/T1642	2026-08-25	6	other	725	1	1	0	review,ops	Accepting the vocabulary merge, and catching a raw NUL byte in source
C	E60	old	13411	S15069/T1636	2026-08-25	6	other	726	1	1	0	review,ops	Accepting the deletion ticket, which corrected two of the spec's own figures
C	E60	old	13409	S15069/T1634	2026-08-25	6	other	727	1	1	0	review,ops	Accepting the migration-order barrier, placed where the damage would be
C	E60	old	13403	S21460/T204	2026-08-25	6	other	728	1	1	0	review	The v12 spec exposes migration collisions and incomplete writer contracts
C	E60	old	13401	S21460/T203	2026-08-25	6	other	729	1	1	0	delegate,review	The written v12 spec receives an implementation-contract review
C	E60	old	13386	S15069/T1620	2026-08-25	6	other	730	1	1	0	review,measure	Peer's five P1s on the whole model; the ground count overturned a ruling
C	E60	old	13355	S15069/T1602	2026-08-25	6	other	731	1	1	0	review,measure	The peer's lane-less verdict, and the model lane that breaks its own consume rule
C	E60	old	13299	S21460/T194	2026-08-25	6	other	732	1	1	0	delegate,review	The completed lane batch receives an interaction-focused adversarial review
C	E60	old	13278	S21460/T191	2026-08-24	6	other	733	1	1	0	review	Lane declaration Rev 3 exposes cross-module semantic drift
C	E60	old	13274	S15069/T1561	2026-08-24	6	other	734	1	1	0	review,ops	Ticket 10b accepted: the console speaks one address grammar and the switch is gone
C	E60	old	13267	S15069/T1554	2026-08-24	6	other	735	1	1	0	review,ops	Tickets 06 and 07 accepted; the E/T address now means two different things on two surfaces
C	E60	old	13264	S15069/T1551	2026-08-24	6	other	736	1	1	0	review,fix,ops	Ticket 04 accepted, and its tag-index assertions turn out to have been vacuous
C	E60	old	13263	S15069/T1550	2026-08-24	6	other	737	1	1	0	review,ops	Ticket 05 accepted on an independently reproduced browser proof
C	E60	old	13260	S15069/T1547	2026-08-24	6	other	738	1	1	0	discuss,measure	User proposes moving lane ownership to settlement and replacing the tag mandate with aggregate pressure
C	E60	old	13259	S15069/T1546	2026-08-24	6	other	739	1	1	0	review,ops	Ticket 03 accepted: the merge lands, with the console knowingly broken until 05
